Filename,Actual_Class,Predicted_Class,Class_Name,Confidence (%)
00000_00000.ppm,1,1,Limite de Velocidade (30km/h),99.81
00000_00001.ppm,1,1,Limite de Velocidade (30km/h),99.75
00000_00002.ppm,1,1,Limite de Velocidade (30km/h),99.93
00000_00003.ppm,1,1,Limite de Velocidade (30km/h),99.04
00000_00004.ppm,1,1,Limite de Velocidade (30km/h),99.26
00000_00005.ppm,1,1,Limite de Velocidade (30km/h),99.78
00000_00006.ppm,1,1,Limite de Velocidade (30km/h),99.28
00000_00007.ppm,1,1,Limite de Velocidade (30km/h),99.94
00000_00008.ppm,1,1,Limite de Velocidade (30km/h),99.35
00000_00009.ppm,1,1,Limite de Velocidade (30km/h),99.74
00000_00010.ppm,1,1,Limite de Velocidade (30km/h),99.83
00000_00011.ppm,1,1,Limite de Velocidade (30km/h),99.82
00000_00012.ppm,1,1,Limite de Velocidade (30km/h),99.85
00000_00013.ppm,1,1,Limite de Velocidade (30km/h),99.69
00000_00014.ppm,1,1,Limite de Velocidade (30km/h),99.86
00000_00015.ppm,1,1,Limite de Velocidade (30km/h),99.75
00000_00016.ppm,1,1,Limite de Velocidade (30km/h),99.90
00000_00017.ppm,1,1,Limite de Velocidade (30km/h),99.68
00000_00018.ppm,1,1,Limite de Velocidade (30km/h),99.94
00000_00019.ppm,1,1,Limite de Velocidade (30km/h),99.59
00000_00020.ppm,1,1,Limite de Velocidade (30km/h),99.89
00000_00021.ppm,1,1,Limite de Velocidade (30km/h),99.90
00000_00022.ppm,1,1,Limite de Velocidade (30km/h),99.73
00000_00023.ppm,1,1,Limite de Velocidade (30km/h),100.00
00000_00024.ppm,1,1,Limite de Velocidade (30km/h),99.97
00000_00025.ppm,1,1,Limite de Velocidade (30km/h),99.98
00000_00026.ppm,1,1,Limite de Velocidade (30km/h),99.99
00000_00027.ppm,1,1,Limite de Velocidade (30km/h),99.99
00000_00028.ppm,1,1,Limite de Velocidade (30km/h),99.89
00000_00029.ppm,1,1,Limite de Velocidade (30km/h),99.78
00001_00000.ppm,1,1,Limite de Velocidade (30km/h),100.00
00001_00001.ppm,1,1,Limite de Velocidade (30km/h),100.00
00001_00002.ppm,1,1,Limite de Velocidade (30km/h),100.00
00001_00003.ppm,1,1,Limite de Velocidade (30km/h),99.94
00001_00004.ppm,1,1,Limite de Velocidade (30km/h),99.95
00001_00005.ppm,1,1,Limite de Velocidade (30km/h),100.00
00001_00006.ppm,1,1,Limite de Velocidade (30km/h),100.00
00001_00007.ppm,1,1,Limite de Velocidade (30km/h),100.00
00001_00008.ppm,1,1,Limite de Velocidade (30km/h),100.00
00001_00009.ppm,1,1,Limite de Velocidade (30km/h),100.00
