Filename,Actual_Class,Predicted_Class,Class_Name,Confidence (%)
00000_00000.ppm,18,18,Perigo,89.92
00000_00001.ppm,18,18,Perigo,88.73
00000_00002.ppm,18,18,Perigo,90.76
00000_00003.ppm,18,18,Perigo,93.85
00000_00004.ppm,18,18,Perigo,89.07
00000_00005.ppm,18,18,Perigo,94.40
00000_00006.ppm,18,18,Perigo,90.03
00000_00007.ppm,18,18,Perigo,96.07
00000_00008.ppm,18,18,Perigo,96.49
00000_00009.ppm,18,18,Perigo,94.63
00000_00010.ppm,18,18,Perigo,99.18
00000_00011.ppm,18,18,Perigo,99.72
00000_00012.ppm,18,18,Perigo,98.37
00000_00013.ppm,18,18,Perigo,95.61
00000_00014.ppm,18,18,Perigo,94.47
00000_00015.ppm,18,18,Perigo,96.48
00000_00016.ppm,18,18,Perigo,99.06
00000_00017.ppm,18,18,Perigo,97.26
00000_00018.ppm,18,18,Perigo,97.97
00000_00019.ppm,18,18,Perigo,96.67
00000_00020.ppm,18,18,Perigo,96.40
00000_00021.ppm,18,18,Perigo,96.89
00000_00022.ppm,18,18,Perigo,97.17
00000_00023.ppm,18,18,Perigo,96.26
00000_00024.ppm,18,18,Perigo,99.07
00000_00025.ppm,18,18,Perigo,82.03
00000_00026.ppm,18,18,Perigo,54.14
00000_00027.ppm,18,18,Perigo,67.10
00000_00028.ppm,18,18,Perigo,99.34
00000_00029.ppm,18,18,Perigo,98.46
00001_00000.ppm,18,18,Perigo,99.42
00001_00001.ppm,18,18,Perigo,99.79
00001_00002.ppm,18,18,Perigo,99.87
00001_00003.ppm,18,18,Perigo,99.53
00001_00004.ppm,18,18,Perigo,99.74
00001_00005.ppm,18,18,Perigo,99.56
00001_00006.ppm,18,18,Perigo,99.85
00001_00007.ppm,18,18,Perigo,99.99
00001_00008.ppm,18,18,Perigo,99.89
00001_00009.ppm,18,18,Perigo,99.94
00001_00010.ppm,18,18,Perigo,99.13
00001_00011.ppm,18,18,Perigo,99.91
00001_00012.ppm,18,18,Perigo,100.00
00001_00013.ppm,18,18,Perigo,99.97
00001_00014.ppm,18,18,Perigo,100.00
00001_00015.ppm,18,18,Perigo,100.00
00001_00016.ppm,18,18,Perigo,100.00
00001_00017.ppm,18,18,Perigo,100.00
00001_00018.ppm,18,18,Perigo,100.00
00001_00019.ppm,18,18,Perigo,100.00
00001_00020.ppm,18,18,Perigo,99.99
00001_00021.ppm,18,18,Perigo,100.00
00001_00022.ppm,18,18,Perigo,100.00
00001_00023.ppm,18,18,Perigo,99.97
00001_00024.ppm,18,18,Perigo,100.00
00001_00025.ppm,18,18,Perigo,99.97
00001_00026.ppm,18,18,Perigo,100.00
00001_00027.ppm,18,18,Perigo,100.00
00001_00028.ppm,18,18,Perigo,99.95
00001_00029.ppm,18,18,Perigo,99.98
00002_00000.ppm,18,18,Perigo,99.76
00002_00001.ppm,18,18,Perigo,90.85
00002_00002.ppm,18,18,Perigo,99.43
00002_00003.ppm,18,18,Perigo,96.19
00002_00004.ppm,18,18,Perigo,99.36
00002_00005.ppm,18,18,Perigo,98.39
00002_00006.ppm,18,18,Perigo,99.92
00002_00007.ppm,18,18,Perigo,99.98
00002_00008.ppm,18,18,Perigo,99.97
