Filename,Actual_Class,Predicted_Class,Class_Name,Confidence (%)
00000_00000.ppm,28,28,Crianças,66.47
00000_00001.ppm,28,28,Crianças,41.31
00000_00002.ppm,28,28,Crianças,43.00
00000_00003.ppm,28,30,Perigo de Neve/Gelo,65.64
00000_00004.ppm,28,28,Crianças,71.04
00000_00005.ppm,28,28,Crianças,99.76
00000_00006.ppm,28,28,Crianças,99.75
00000_00007.ppm,28,28,Crianças,99.26
00000_00008.ppm,28,28,Crianças,99.41
00000_00009.ppm,28,28,Crianças,98.91
00000_00010.ppm,28,28,Crianças,98.35
00000_00011.ppm,28,28,Crianças,99.47
00000_00012.ppm,28,28,Crianças,99.65
00000_00013.ppm,28,28,Crianças,99.95
00000_00014.ppm,28,28,Crianças,99.93
00000_00015.ppm,28,28,Crianças,99.87
00000_00016.ppm,28,28,Crianças,89.07
00000_00017.ppm,28,28,Crianças,99.97
00000_00018.ppm,28,28,Crianças,99.41
00000_00019.ppm,28,28,Crianças,98.90
00000_00020.ppm,28,28,Crianças,99.37
00000_00021.ppm,28,28,Crianças,99.98
00000_00022.ppm,28,28,Crianças,99.16
00000_00023.ppm,28,28,Crianças,81.72
00000_00024.ppm,28,28,Crianças,86.64
00000_00025.ppm,28,28,Crianças,98.35
00000_00026.ppm,28,28,Crianças,99.85
00000_00027.ppm,28,28,Crianças,99.79
00000_00028.ppm,28,28,Crianças,99.91
00000_00029.ppm,28,28,Crianças,100.00
00001_00000.ppm,28,28,Crianças,100.00
00001_00001.ppm,28,28,Crianças,99.91
00001_00002.ppm,28,28,Crianças,99.65
00001_00003.ppm,28,28,Crianças,100.00
00001_00004.ppm,28,28,Crianças,99.93
00001_00005.ppm,28,28,Crianças,100.00
00001_00006.ppm,28,28,Crianças,99.99
00001_00007.ppm,28,28,Crianças,100.00
00001_00008.ppm,28,28,Crianças,100.00
00001_00009.ppm,28,28,Crianças,100.00
00001_00010.ppm,28,28,Crianças,100.00
00001_00011.ppm,28,28,Crianças,100.00
00001_00012.ppm,28,28,Crianças,99.99
00001_00013.ppm,28,28,Crianças,99.98
00001_00014.ppm,28,28,Crianças,100.00
