Filename,Actual_Class,Predicted_Class,Class_Name,Confidence (%)
00000_00000.ppm,23,11,Interseção com Prioridade,76.07
00000_00001.ppm,23,23,Pista Escorregadia,78.37
00000_00002.ppm,23,11,Interseção com Prioridade,87.96
00000_00003.ppm,23,37,Em Frente ou à Esquerda,68.12
00000_00004.ppm,23,25,Obras,76.22
00000_00005.ppm,23,23,Pista Escorregadia,99.82
00000_00006.ppm,23,23,Pista Escorregadia,99.94
00000_00007.ppm,23,23,Pista Escorregadia,70.71
00000_00008.ppm,23,23,Pista Escorregadia,81.27
00000_00009.ppm,23,23,Pista Escorregadia,98.12
00000_00010.ppm,23,23,Pista Escorregadia,99.57
00000_00011.ppm,23,23,Pista Escorregadia,72.45
00000_00012.ppm,23,23,Pista Escorregadia,100.00
00000_00013.ppm,23,23,Pista Escorregadia,99.97
00000_00014.ppm,23,23,Pista Escorregadia,98.53
00000_00015.ppm,23,23,Pista Escorregadia,100.00
00000_00016.ppm,23,23,Pista Escorregadia,99.96
00000_00017.ppm,23,23,Pista Escorregadia,100.00
00000_00018.ppm,23,23,Pista Escorregadia,100.00
00000_00019.ppm,23,23,Pista Escorregadia,99.99
00000_00020.ppm,23,23,Pista Escorregadia,100.00
00000_00021.ppm,23,23,Pista Escorregadia,100.00
00000_00022.ppm,23,23,Pista Escorregadia,100.00
00000_00023.ppm,23,23,Pista Escorregadia,100.00
00000_00024.ppm,23,23,Pista Escorregadia,100.00
00000_00025.ppm,23,23,Pista Escorregadia,100.00
00000_00026.ppm,23,23,Pista Escorregadia,99.98
00000_00027.ppm,23,23,Pista Escorregadia,100.00
00000_00028.ppm,23,23,Pista Escorregadia,99.99
00000_00029.ppm,23,23,Pista Escorregadia,99.92
00001_00000.ppm,23,23,Pista Escorregadia,100.00
00001_00001.ppm,23,23,Pista Escorregadia,100.00
00001_00002.ppm,23,23,Pista Escorregadia,100.00
00001_00003.ppm,23,23,Pista Escorregadia,100.00
00001_00004.ppm,23,23,Pista Escorregadia,100.00
00001_00005.ppm,23,23,Pista Escorregadia,100.00
00001_00006.ppm,23,23,Pista Escorregadia,100.00
00001_00007.ppm,23,23,Pista Escorregadia,100.00
00001_00008.ppm,23,23,Pista Escorregadia,100.00
00001_00009.ppm,23,23,Pista Escorregadia,100.00
00001_00010.ppm,23,23,Pista Escorregadia,100.00
00001_00011.ppm,23,23,Pista Escorregadia,100.00
00001_00012.ppm,23,23,Pista Escorregadia,100.00
00001_00013.ppm,23,23,Pista Escorregadia,100.00
00001_00014.ppm,23,23,Pista Escorregadia,100.00
00001_00015.ppm,23,23,Pista Escorregadia,100.00
00001_00016.ppm,23,23,Pista Escorregadia,100.00
00001_00017.ppm,23,23,Pista Escorregadia,100.00
00001_00018.ppm,23,23,Pista Escorregadia,100.00
00001_00019.ppm,23,23,Pista Escorregadia,100.00
00001_00020.ppm,23,23,Pista Escorregadia,100.00
00001_00021.ppm,23,23,Pista Escorregadia,100.00
00001_00022.ppm,23,23,Pista Escorregadia,100.00
00001_00023.ppm,23,23,Pista Escorregadia,100.00
00001_00024.ppm,23,23,Pista Escorregadia,100.00
00001_00025.ppm,23,23,Pista Escorregadia,100.00
00001_00026.ppm,23,23,Pista Escorregadia,100.00
00001_00027.ppm,23,23,Pista Escorregadia,100.00
00001_00028.ppm,23,23,Pista Escorregadia,100.00
00001_00029.ppm,23,23,Pista Escorregadia,100.00
00002_00000.ppm,23,23,Pista Escorregadia,99.94
00002_00001.ppm,23,23,Pista Escorregadia,99.80
00002_00002.ppm,23,23,Pista Escorregadia,99.85
00002_00003.ppm,23,23,Pista Escorregadia,99.29
00002_00004.ppm,23,23,Pista Escorregadia,100.00
00002_00005.ppm,23,23,Pista Escorregadia,99.98
00002_00006.ppm,23,23,Pista Escorregadia,99.89
00002_00007.ppm,23,23,Pista Escorregadia,99.95
00002_00008.ppm,23,23,Pista Escorregadia,99.98
00002_00009.ppm,23,23,Pista Escorregadia,99.99
00002_00010.ppm,23,23,Pista Escorregadia,100.00
00002_00011.ppm,23,23,Pista Escorregadia,100.00
00002_00012.ppm,23,23,Pista Escorregadia,100.00
00002_00013.ppm,23,23,Pista Escorregadia,100.00
00002_00014.ppm,23,23,Pista Escorregadia,100.00
00002_00015.ppm,23,23,Pista Escorregadia,99.99
00002_00016.ppm,23,23,Pista Escorregadia,100.00
00002_00017.ppm,23,23,Pista Escorregadia,100.00
00002_00018.ppm,23,23,Pista Escorregadia,99.99
00002_00019.ppm,23,23,Pista Escorregadia,100.00
00002_00020.ppm,23,23,Pista Escorregadia,100.00
00002_00021.ppm,23,23,Pista Escorregadia,99.96
00002_00022.ppm,23,23,Pista Escorregadia,100.00
00002_00023.ppm,23,23,Pista Escorregadia,100.00
00002_00024.ppm,23,23,Pista Escorregadia,100.00
00002_00025.ppm,23,23,Pista Escorregadia,100.00
