Filename,Actual_Class,Predicted_Class,Class_Name,Confidence (%)
00000_00000.ppm,30,12,Estrada Principal,53.46
00000_00001.ppm,30,40,Rotatória Obrigatória,66.39
00000_00002.ppm,30,30,Perigo de Neve/Gelo,99.85
00000_00003.ppm,30,30,Perigo de Neve/Gelo,99.48
00000_00004.ppm,30,30,Perigo de Neve/Gelo,99.80
00000_00005.ppm,30,30,Perigo de Neve/Gelo,99.82
00000_00006.ppm,30,30,Perigo de Neve/Gelo,99.87
00000_00007.ppm,30,30,Perigo de Neve/Gelo,97.16
00000_00008.ppm,30,30,Perigo de Neve/Gelo,98.64
00000_00009.ppm,30,30,Perigo de Neve/Gelo,82.81
00000_00010.ppm,30,30,Perigo de Neve/Gelo,94.40
00000_00011.ppm,30,30,Perigo de Neve/Gelo,90.64
00000_00012.ppm,30,30,Perigo de Neve/Gelo,78.87
00000_00013.ppm,30,30,Perigo de Neve/Gelo,84.22
00000_00014.ppm,30,30,Perigo de Neve/Gelo,83.36
00000_00015.ppm,30,30,Perigo de Neve/Gelo,99.39
00000_00016.ppm,30,30,Perigo de Neve/Gelo,98.13
00000_00017.ppm,30,30,Perigo de Neve/Gelo,90.09
00000_00018.ppm,30,11,Interseção com Prioridade,72.48
00000_00019.ppm,30,30,Perigo de Neve/Gelo,79.82
00000_00020.ppm,30,30,Perigo de Neve/Gelo,72.88
00000_00021.ppm,30,30,Perigo de Neve/Gelo,95.43
00000_00022.ppm,30,30,Perigo de Neve/Gelo,87.56
00000_00023.ppm,30,30,Perigo de Neve/Gelo,85.05
00000_00024.ppm,30,30,Perigo de Neve/Gelo,93.52
00000_00025.ppm,30,30,Perigo de Neve/Gelo,96.90
00000_00026.ppm,30,30,Perigo de Neve/Gelo,96.66
00000_00027.ppm,30,30,Perigo de Neve/Gelo,98.06
00000_00028.ppm,30,30,Perigo de Neve/Gelo,98.23
00000_00029.ppm,30,30,Perigo de Neve/Gelo,98.22
00001_00000.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00001.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00002.ppm,30,30,Perigo de Neve/Gelo,99.96
00001_00003.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00004.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00005.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00006.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00007.ppm,30,30,Perigo de Neve/Gelo,99.73
00001_00008.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00009.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00010.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00011.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00012.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00013.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00014.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00015.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00016.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00017.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00018.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00019.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00020.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00021.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00022.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00023.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00024.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00025.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00026.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00027.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00028.ppm,30,30,Perigo de Neve/Gelo,100.00
00001_00029.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00000.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00001.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00002.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00003.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00004.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00005.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00006.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00007.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00008.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00009.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00010.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00011.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00012.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00013.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00014.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00015.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00016.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00017.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00018.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00019.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00020.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00021.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00022.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00023.ppm,30,30,Perigo de Neve/Gelo,99.63
00002_00024.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00025.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00026.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00027.ppm,30,30,Perigo de Neve/Gelo,100.00
00002_00028.ppm,30,30,Perigo de Neve/Gelo,98.65
00002_00029.ppm,30,30,Perigo de Neve/Gelo,99.89
00003_00000.ppm,30,30,Perigo de Neve/Gelo,99.98
00003_00001.ppm,30,30,Perigo de Neve/Gelo,99.73
00003_00002.ppm,30,30,Perigo de Neve/Gelo,99.93
00003_00003.ppm,30,30,Perigo de Neve/Gelo,99.95
00003_00004.ppm,30,30,Perigo de Neve/Gelo,99.90
00003_00005.ppm,30,30,Perigo de Neve/Gelo,99.48
00003_00006.ppm,30,30,Perigo de Neve/Gelo,99.96
00003_00007.ppm,30,30,Perigo de Neve/Gelo,99.83
00003_00008.ppm,30,30,Perigo de Neve/Gelo,100.00
00003_00009.ppm,30,30,Perigo de Neve/Gelo,100.00
00003_00010.ppm,30,30,Perigo de Neve/Gelo,100.00
00003_00011.ppm,30,30,Perigo de Neve/Gelo,99.98
00003_00012.ppm,30,30,Perigo de Neve/Gelo,99.98
00003_00013.ppm,30,30,Perigo de Neve/Gelo,99.99
00003_00014.ppm,30,30,Perigo de Neve/Gelo,99.97
00003_00015.ppm,30,30,Perigo de Neve/Gelo,99.99
00003_00016.ppm,30,30,Perigo de Neve/Gelo,99.99
00003_00017.ppm,30,30,Perigo de Neve/Gelo,99.99
00003_00018.ppm,30,30,Perigo de Neve/Gelo,99.98
00003_00019.ppm,30,30,Perigo de Neve/Gelo,99.99
00003_00020.ppm,30,30,Perigo de Neve/Gelo,99.96
00003_00021.ppm,30,30,Perigo de Neve/Gelo,99.98
00003_00022.ppm,30,30,Perigo de Neve/Gelo,100.00
00003_00023.ppm,30,30,Perigo de Neve/Gelo,100.00
00003_00024.ppm,30,30,Perigo de Neve/Gelo,99.94
00003_00025.ppm,30,30,Perigo de Neve/Gelo,99.99
00003_00026.ppm,30,30,Perigo de Neve/Gelo,99.96
00003_00027.ppm,30,30,Perigo de Neve/Gelo,99.99
00003_00028.ppm,30,30,Perigo de Neve/Gelo,100.00
00003_00029.ppm,30,30,Perigo de Neve/Gelo,100.00
00004_00000.ppm,30,23,Pista Escorregadia,67.58
00004_00001.ppm,30,23,Pista Escorregadia,86.38
00004_00002.ppm,30,30,Perigo de Neve/Gelo,49.26
00004_00003.ppm,30,30,Perigo de Neve/Gelo,87.16
00004_00004.ppm,30,30,Perigo de Neve/Gelo,63.92
00004_00005.ppm,30,23,Pista Escorregadia,69.37
00004_00006.ppm,30,23,Pista Escorregadia,94.15
00004_00007.ppm,30,30,Perigo de Neve/Gelo,99.99
00004_00008.ppm,30,30,Perigo de Neve/Gelo,62.21
00004_00009.ppm,30,30,Perigo de Neve/Gelo,99.98
00004_00010.ppm,30,30,Perigo de Neve/Gelo,99.93
00004_00011.ppm,30,11,Interseção com Prioridade,66.24
00004_00012.ppm,30,30,Perigo de Neve/Gelo,100.00
00004_00013.ppm,30,11,Interseção com Prioridade,84.82
00004_00014.ppm,30,11,Interseção com Prioridade,98.16
00004_00015.ppm,30,11,Interseção com Prioridade,98.75
00004_00016.ppm,30,11,Interseção com Prioridade,67.94
00004_00017.ppm,30,30,Perigo de Neve/Gelo,100.00
00004_00018.ppm,30,11,Interseção com Prioridade,98.70
00004_00019.ppm,30,11,Interseção com Prioridade,91.58
00004_00020.ppm,30,11,Interseção com Prioridade,76.14
00004_00021.ppm,30,30,Perigo de Neve/Gelo,100.00
