Filename,Actual_Class,Predicted_Class,Class_Name,Confidence (%)
00000_00000.ppm,8,8,Limite de Velocidade (120km/h),99.90
00000_00001.ppm,8,8,Limite de Velocidade (120km/h),99.43
00000_00002.ppm,8,8,Limite de Velocidade (120km/h),90.94
00000_00003.ppm,8,8,Limite de Velocidade (120km/h),99.68
00000_00004.ppm,8,8,Limite de Velocidade (120km/h),99.90
00000_00005.ppm,8,8,Limite de Velocidade (120km/h),99.92
00000_00006.ppm,8,8,Limite de Velocidade (120km/h),99.86
00000_00007.ppm,8,8,Limite de Velocidade (120km/h),95.44
00000_00008.ppm,8,8,Limite de Velocidade (120km/h),99.86
00000_00009.ppm,8,8,Limite de Velocidade (120km/h),99.38
00000_00010.ppm,8,8,Limite de Velocidade (120km/h),99.55
00000_00011.ppm,8,8,Limite de Velocidade (120km/h),99.79
00000_00012.ppm,8,8,Limite de Velocidade (120km/h),99.89
00000_00013.ppm,8,8,Limite de Velocidade (120km/h),99.93
00000_00014.ppm,8,8,Limite de Velocidade (120km/h),99.12
00000_00015.ppm,8,8,Limite de Velocidade (120km/h),99.61
00000_00016.ppm,8,8,Limite de Velocidade (120km/h),99.64
00000_00017.ppm,8,8,Limite de Velocidade (120km/h),99.76
00000_00018.ppm,8,8,Limite de Velocidade (120km/h),99.78
00000_00019.ppm,8,8,Limite de Velocidade (120km/h),99.97
00000_00020.ppm,8,8,Limite de Velocidade (120km/h),99.86
00000_00021.ppm,8,8,Limite de Velocidade (120km/h),99.92
00000_00022.ppm,8,8,Limite de Velocidade (120km/h),99.91
00000_00023.ppm,8,8,Limite de Velocidade (120km/h),99.63
00000_00024.ppm,8,8,Limite de Velocidade (120km/h),99.77
00000_00025.ppm,8,8,Limite de Velocidade (120km/h),99.78
00000_00026.ppm,8,8,Limite de Velocidade (120km/h),99.61
00000_00027.ppm,8,8,Limite de Velocidade (120km/h),99.66
00000_00028.ppm,8,8,Limite de Velocidade (120km/h),99.76
00000_00029.ppm,8,8,Limite de Velocidade (120km/h),99.76
00001_00000.ppm,8,8,Limite de Velocidade (120km/h),94.38
00001_00001.ppm,8,8,Limite de Velocidade (120km/h),67.42
00001_00002.ppm,8,7,Limite de Velocidade (100km/h),49.55
00001_00003.ppm,8,8,Limite de Velocidade (120km/h),99.38
00001_00004.ppm,8,8,Limite de Velocidade (120km/h),94.46
00001_00005.ppm,8,4,Limite de Velocidade (70km/h),53.06
00001_00006.ppm,8,8,Limite de Velocidade (120km/h),57.43
00001_00007.ppm,8,8,Limite de Velocidade (120km/h),73.74
00001_00008.ppm,8,8,Limite de Velocidade (120km/h),94.82
00001_00009.ppm,8,8,Limite de Velocidade (120km/h),98.20
00001_00010.ppm,8,8,Limite de Velocidade (120km/h),99.84
00001_00011.ppm,8,4,Limite de Velocidade (70km/h),79.92
00001_00012.ppm,8,8,Limite de Velocidade (120km/h),96.91
00001_00013.ppm,8,8,Limite de Velocidade (120km/h),98.90
00001_00014.ppm,8,8,Limite de Velocidade (120km/h),95.04
00001_00015.ppm,8,8,Limite de Velocidade (120km/h),99.07
00001_00016.ppm,8,7,Limite de Velocidade (100km/h),66.30
00001_00017.ppm,8,8,Limite de Velocidade (120km/h),50.85
00001_00018.ppm,8,8,Limite de Velocidade (120km/h),87.27
00001_00019.ppm,8,8,Limite de Velocidade (120km/h),60.57
00001_00020.ppm,8,8,Limite de Velocidade (120km/h),55.81
00001_00021.ppm,8,8,Limite de Velocidade (120km/h),84.90
00001_00022.ppm,8,8,Limite de Velocidade (120km/h),69.05
00001_00023.ppm,8,8,Limite de Velocidade (120km/h),82.08
00001_00024.ppm,8,8,Limite de Velocidade (120km/h),87.70
00001_00025.ppm,8,8,Limite de Velocidade (120km/h),78.30
00001_00026.ppm,8,8,Limite de Velocidade (120km/h),93.21
00001_00027.ppm,8,8,Limite de Velocidade (120km/h),99.46
00001_00028.ppm,8,8,Limite de Velocidade (120km/h),68.70
00001_00029.ppm,8,8,Limite de Velocidade (120km/h),98.12
00002_00000.ppm,8,8,Limite de Velocidade (120km/h),99.44
00002_00001.ppm,8,8,Limite de Velocidade (120km/h),99.38
00002_00002.ppm,8,8,Limite de Velocidade (120km/h),99.62
00002_00003.ppm,8,8,Limite de Velocidade (120km/h),99.59
00002_00004.ppm,8,8,Limite de Velocidade (120km/h),99.72
00002_00005.ppm,8,8,Limite de Velocidade (120km/h),99.83
00002_00006.ppm,8,8,Limite de Velocidade (120km/h),87.79
00002_00007.ppm,8,8,Limite de Velocidade (120km/h),99.93
00002_00008.ppm,8,8,Limite de Velocidade (120km/h),99.94
00002_00009.ppm,8,8,Limite de Velocidade (120km/h),99.86
00002_00010.ppm,8,8,Limite de Velocidade (120km/h),99.92
00002_00011.ppm,8,8,Limite de Velocidade (120km/h),99.77
00002_00012.ppm,8,8,Limite de Velocidade (120km/h),99.87
00002_00013.ppm,8,8,Limite de Velocidade (120km/h),99.49
00002_00014.ppm,8,8,Limite de Velocidade (120km/h),99.01
00002_00015.ppm,8,8,Limite de Velocidade (120km/h),99.84
00002_00016.ppm,8,8,Limite de Velocidade (120km/h),99.79
00002_00017.ppm,8,8,Limite de Velocidade (120km/h),99.92
00002_00018.ppm,8,8,Limite de Velocidade (120km/h),99.16
00002_00019.ppm,8,8,Limite de Velocidade (120km/h),99.37
00002_00020.ppm,8,8,Limite de Velocidade (120km/h),99.62
00002_00021.ppm,8,8,Limite de Velocidade (120km/h),98.31
00002_00022.ppm,8,8,Limite de Velocidade (120km/h),98.14
00002_00023.ppm,8,8,Limite de Velocidade (120km/h),91.30
00002_00024.ppm,8,8,Limite de Velocidade (120km/h),97.22
00002_00025.ppm,8,8,Limite de Velocidade (120km/h),86.59
00002_00026.ppm,8,8,Limite de Velocidade (120km/h),96.75
00002_00027.ppm,8,8,Limite de Velocidade (120km/h),79.50
00002_00028.ppm,8,8,Limite de Velocidade (120km/h),95.04
00002_00029.ppm,8,8,Limite de Velocidade (120km/h),96.50
00003_00000.ppm,8,8,Limite de Velocidade (120km/h),96.68
00003_00001.ppm,8,8,Limite de Velocidade (120km/h),92.60
00003_00002.ppm,8,8,Limite de Velocidade (120km/h),58.34
00003_00003.ppm,8,8,Limite de Velocidade (120km/h),97.60
00003_00004.ppm,8,8,Limite de Velocidade (120km/h),96.81
00003_00005.ppm,8,8,Limite de Velocidade (120km/h),99.93
00003_00006.ppm,8,8,Limite de Velocidade (120km/h),99.96
00003_00007.ppm,8,8,Limite de Velocidade (120km/h),99.90
00003_00008.ppm,8,8,Limite de Velocidade (120km/h),99.13
00003_00009.ppm,8,8,Limite de Velocidade (120km/h),99.96
00003_00010.ppm,8,8,Limite de Velocidade (120km/h),99.75
00003_00011.ppm,8,8,Limite de Velocidade (120km/h),99.94
00003_00012.ppm,8,8,Limite de Velocidade (120km/h),99.80
00003_00013.ppm,8,8,Limite de Velocidade (120km/h),99.89
