Filename,Actual_Class,Predicted_Class,Class_Name,Confidence (%)
00000_00000.ppm,15,15,Trânsito Proibido,79.61
00000_00001.ppm,15,15,Trânsito Proibido,99.94
00000_00002.ppm,15,15,Trânsito Proibido,99.99
00000_00003.ppm,15,15,Trânsito Proibido,99.93
00000_00004.ppm,15,15,Trânsito Proibido,99.68
00000_00005.ppm,15,15,Trânsito Proibido,99.99
00000_00006.ppm,15,15,Trânsito Proibido,99.89
00000_00007.ppm,15,15,Trânsito Proibido,99.97
00000_00008.ppm,15,15,Trânsito Proibido,100.00
00000_00009.ppm,15,15,Trânsito Proibido,100.00
00000_00010.ppm,15,15,Trânsito Proibido,100.00
00000_00011.ppm,15,15,Trânsito Proibido,100.00
00000_00012.ppm,15,15,Trânsito Proibido,99.86
00000_00013.ppm,15,15,Trânsito Proibido,99.98
00000_00014.ppm,15,15,Trânsito Proibido,99.98
00000_00015.ppm,15,15,Trânsito Proibido,100.00
00000_00016.ppm,15,15,Trânsito Proibido,99.95
00000_00017.ppm,15,15,Trânsito Proibido,99.95
00000_00018.ppm,15,15,Trânsito Proibido,99.46
00000_00019.ppm,15,15,Trânsito Proibido,99.99
00000_00020.ppm,15,15,Trânsito Proibido,99.99
00000_00021.ppm,15,15,Trânsito Proibido,99.97
00000_00022.ppm,15,15,Trânsito Proibido,100.00
00000_00023.ppm,15,15,Trânsito Proibido,99.86
00000_00024.ppm,15,15,Trânsito Proibido,99.92
00000_00025.ppm,15,15,Trânsito Proibido,99.61
00000_00026.ppm,15,15,Trânsito Proibido,99.89
00000_00027.ppm,15,15,Trânsito Proibido,98.39
00000_00028.ppm,15,15,Trânsito Proibido,95.42
00000_00029.ppm,15,15,Trânsito Proibido,96.80
00001_00000.ppm,15,15,Trânsito Proibido,97.81
00001_00001.ppm,15,15,Trânsito Proibido,99.86
00001_00002.ppm,15,15,Trânsito Proibido,99.58
00001_00003.ppm,15,15,Trânsito Proibido,92.41
00001_00004.ppm,15,15,Trânsito Proibido,95.66
00001_00005.ppm,15,15,Trânsito Proibido,77.51
00001_00006.ppm,15,15,Trânsito Proibido,76.26
00001_00007.ppm,15,15,Trânsito Proibido,96.86
00001_00008.ppm,15,15,Trânsito Proibido,90.18
00001_00009.ppm,15,15,Trânsito Proibido,97.66
00001_00010.ppm,15,15,Trânsito Proibido,99.73
00001_00011.ppm,15,15,Trânsito Proibido,99.85
00001_00012.ppm,15,15,Trânsito Proibido,99.88
00001_00013.ppm,15,15,Trânsito Proibido,100.00
00001_00014.ppm,15,15,Trânsito Proibido,99.99
00001_00015.ppm,15,15,Trânsito Proibido,99.87
00001_00016.ppm,15,15,Trânsito Proibido,99.99
00001_00017.ppm,15,15,Trânsito Proibido,99.34
00001_00018.ppm,15,15,Trânsito Proibido,98.52
00001_00019.ppm,15,15,Trânsito Proibido,95.66
00001_00020.ppm,15,15,Trânsito Proibido,96.52
00001_00021.ppm,15,4,Limite de Velocidade (70km/h),61.36
00001_00022.ppm,15,4,Limite de Velocidade (70km/h),71.33
00001_00023.ppm,15,4,Limite de Velocidade (70km/h),57.61
00001_00024.ppm,15,15,Trânsito Proibido,87.08
00001_00025.ppm,15,15,Trânsito Proibido,98.93
00001_00026.ppm,15,15,Trânsito Proibido,99.54
00001_00027.ppm,15,15,Trânsito Proibido,99.58
00001_00028.ppm,15,15,Trânsito Proibido,98.69
00001_00029.ppm,15,15,Trânsito Proibido,72.36
00002_00000.ppm,15,15,Trânsito Proibido,100.00
00002_00001.ppm,15,15,Trânsito Proibido,100.00
00002_00002.ppm,15,15,Trânsito Proibido,100.00
00002_00003.ppm,15,15,Trânsito Proibido,100.00
00002_00004.ppm,15,15,Trânsito Proibido,100.00
00002_00005.ppm,15,15,Trânsito Proibido,100.00
00002_00006.ppm,15,15,Trânsito Proibido,100.00
00002_00007.ppm,15,15,Trânsito Proibido,100.00
00002_00008.ppm,15,15,Trânsito Proibido,100.00
00002_00009.ppm,15,15,Trânsito Proibido,100.00
00002_00010.ppm,15,15,Trânsito Proibido,100.00
00002_00011.ppm,15,15,Trânsito Proibido,100.00
00002_00012.ppm,15,15,Trânsito Proibido,100.00
00002_00013.ppm,15,15,Trânsito Proibido,100.00
00002_00014.ppm,15,15,Trânsito Proibido,99.99
00002_00015.ppm,15,15,Trânsito Proibido,100.00
00002_00016.ppm,15,15,Trânsito Proibido,100.00
00002_00017.ppm,15,15,Trânsito Proibido,100.00
00002_00018.ppm,15,15,Trânsito Proibido,100.00
00002_00019.ppm,15,15,Trânsito Proibido,100.00
00002_00020.ppm,15,15,Trânsito Proibido,100.00
00002_00021.ppm,15,15,Trânsito Proibido,100.00
00002_00022.ppm,15,15,Trânsito Proibido,100.00
00002_00023.ppm,15,15,Trânsito Proibido,100.00
00002_00024.ppm,15,15,Trânsito Proibido,99.98
00002_00025.ppm,15,15,Trânsito Proibido,100.00
00002_00026.ppm,15,15,Trânsito Proibido,99.95
00002_00027.ppm,15,12,Estrada Principal,99.96
00002_00028.ppm,15,15,Trânsito Proibido,99.95
00002_00029.ppm,15,15,Trânsito Proibido,100.00
00003_00000.ppm,15,15,Trânsito Proibido,100.00
00003_00001.ppm,15,15,Trânsito Proibido,99.34
00003_00002.ppm,15,15,Trânsito Proibido,100.00
00003_00003.ppm,15,15,Trânsito Proibido,100.00
00003_00004.ppm,15,15,Trânsito Proibido,99.99
00003_00005.ppm,15,15,Trânsito Proibido,100.00
