Filename,Actual_Class,Predicted_Class,Class_Name,Confidence (%)
00000_00000.ppm,25,25,Obras,100.00
00000_00001.ppm,25,25,Obras,100.00
00000_00002.ppm,25,25,Obras,100.00
00000_00003.ppm,25,25,Obras,100.00
00000_00004.ppm,25,25,Obras,100.00
00000_00005.ppm,25,25,Obras,100.00
00000_00006.ppm,25,25,Obras,100.00
00000_00007.ppm,25,25,Obras,100.00
00000_00008.ppm,25,25,Obras,100.00
00000_00009.ppm,25,25,Obras,100.00
00000_00010.ppm,25,25,Obras,100.00
00000_00011.ppm,25,25,Obras,100.00
00000_00012.ppm,25,25,Obras,100.00
00000_00013.ppm,25,25,Obras,100.00
00000_00014.ppm,25,25,Obras,100.00
00000_00015.ppm,25,25,Obras,100.00
00000_00016.ppm,25,25,Obras,100.00
00000_00017.ppm,25,25,Obras,100.00
00000_00018.ppm,25,25,Obras,100.00
00000_00019.ppm,25,25,Obras,100.00
00000_00020.ppm,25,25,Obras,100.00
00000_00021.ppm,25,25,Obras,100.00
00000_00022.ppm,25,25,Obras,100.00
00000_00023.ppm,25,25,Obras,100.00
00000_00024.ppm,25,25,Obras,100.00
00000_00025.ppm,25,25,Obras,100.00
00000_00026.ppm,25,25,Obras,100.00
00000_00027.ppm,25,25,Obras,100.00
00000_00028.ppm,25,25,Obras,100.00
00000_00029.ppm,25,25,Obras,100.00
00001_00000.ppm,25,25,Obras,100.00
00001_00001.ppm,25,25,Obras,99.85
00001_00002.ppm,25,25,Obras,100.00
00001_00003.ppm,25,25,Obras,100.00
00001_00004.ppm,25,25,Obras,100.00
00001_00005.ppm,25,25,Obras,100.00
00001_00006.ppm,25,25,Obras,100.00
00001_00007.ppm,25,25,Obras,100.00
00001_00008.ppm,25,25,Obras,100.00
00001_00009.ppm,25,25,Obras,100.00
00001_00010.ppm,25,25,Obras,100.00
00001_00011.ppm,25,25,Obras,100.00
00001_00012.ppm,25,25,Obras,100.00
00001_00013.ppm,25,25,Obras,100.00
00001_00014.ppm,25,25,Obras,100.00
00001_00015.ppm,25,25,Obras,100.00
00001_00016.ppm,25,25,Obras,100.00
00001_00017.ppm,25,25,Obras,100.00
00001_00018.ppm,25,25,Obras,100.00
00001_00019.ppm,25,25,Obras,100.00
00001_00020.ppm,25,25,Obras,100.00
00001_00021.ppm,25,25,Obras,100.00
00001_00022.ppm,25,13,Dê a Preferência,63.45
00001_00023.ppm,25,25,Obras,100.00
00001_00024.ppm,25,25,Obras,100.00
00001_00025.ppm,25,25,Obras,100.00
00001_00026.ppm,25,25,Obras,100.00
00001_00027.ppm,25,25,Obras,100.00
00001_00028.ppm,25,25,Obras,100.00
00001_00029.ppm,25,25,Obras,99.16
00002_00000.ppm,25,38,Mantenha-se à Direita,99.99
00002_00001.ppm,25,25,Obras,99.40
00002_00002.ppm,25,25,Obras,97.56
00002_00003.ppm,25,25,Obras,99.85
00002_00004.ppm,25,25,Obras,94.55
00002_00005.ppm,25,25,Obras,69.54
00002_00006.ppm,25,25,Obras,99.99
00002_00007.ppm,25,25,Obras,100.00
00002_00008.ppm,25,25,Obras,100.00
00002_00009.ppm,25,25,Obras,100.00
00002_00010.ppm,25,25,Obras,97.84
00002_00011.ppm,25,25,Obras,99.93
00002_00012.ppm,25,25,Obras,98.36
00002_00013.ppm,25,25,Obras,95.65
00002_00014.ppm,25,25,Obras,99.97
00002_00015.ppm,25,25,Obras,99.97
00002_00016.ppm,25,25,Obras,99.95
00002_00017.ppm,25,25,Obras,99.89
00002_00018.ppm,25,25,Obras,99.99
00002_00019.ppm,25,25,Obras,100.00
00002_00020.ppm,25,25,Obras,99.98
00002_00021.ppm,25,25,Obras,100.00
00002_00022.ppm,25,25,Obras,99.96
00002_00023.ppm,25,25,Obras,99.99
00002_00024.ppm,25,25,Obras,100.00
00002_00025.ppm,25,25,Obras,100.00
00002_00026.ppm,25,25,Obras,100.00
00002_00027.ppm,25,25,Obras,100.00
00002_00028.ppm,25,25,Obras,100.00
00002_00029.ppm,25,25,Obras,100.00
00003_00000.ppm,25,25,Obras,98.01
00003_00001.ppm,25,25,Obras,83.29
00003_00002.ppm,25,25,Obras,99.67
00003_00003.ppm,25,25,Obras,98.68
00003_00004.ppm,25,25,Obras,99.80
00003_00005.ppm,25,25,Obras,99.99
00003_00006.ppm,25,25,Obras,99.98
00003_00007.ppm,25,25,Obras,99.79
00003_00008.ppm,25,25,Obras,99.93
00003_00009.ppm,25,25,Obras,99.97
00003_00010.ppm,25,25,Obras,99.98
00003_00011.ppm,25,25,Obras,99.87
00003_00012.ppm,25,25,Obras,99.97
00003_00013.ppm,25,25,Obras,99.99
00003_00014.ppm,25,25,Obras,99.93
00003_00015.ppm,25,25,Obras,99.94
00003_00016.ppm,25,25,Obras,99.88
00003_00017.ppm,25,25,Obras,99.99
00003_00018.ppm,25,25,Obras,99.96
00003_00019.ppm,25,25,Obras,99.99
00003_00020.ppm,25,25,Obras,99.97
00003_00021.ppm,25,25,Obras,99.57
00003_00022.ppm,25,25,Obras,99.97
00003_00023.ppm,25,25,Obras,99.97
00003_00024.ppm,25,25,Obras,99.99
00003_00025.ppm,25,25,Obras,99.87
00003_00026.ppm,25,25,Obras,99.97
00003_00027.ppm,25,25,Obras,99.98
00003_00028.ppm,25,25,Obras,100.00
00003_00029.ppm,25,25,Obras,99.93
00004_00000.ppm,25,25,Obras,99.34
00004_00001.ppm,25,25,Obras,99.94
00004_00002.ppm,25,25,Obras,100.00
00004_00003.ppm,25,25,Obras,99.96
00004_00004.ppm,25,25,Obras,100.00
00004_00005.ppm,25,25,Obras,99.96
00004_00006.ppm,25,25,Obras,100.00
00004_00007.ppm,25,25,Obras,100.00
00004_00008.ppm,25,25,Obras,100.00
00004_00009.ppm,25,25,Obras,100.00
00004_00010.ppm,25,25,Obras,100.00
00004_00011.ppm,25,25,Obras,99.99
00004_00012.ppm,25,25,Obras,100.00
00004_00013.ppm,25,25,Obras,100.00
00004_00014.ppm,25,25,Obras,100.00
00004_00015.ppm,25,25,Obras,100.00
00004_00016.ppm,25,25,Obras,100.00
00004_00017.ppm,25,25,Obras,100.00
00004_00018.ppm,25,25,Obras,100.00
00004_00019.ppm,25,25,Obras,100.00
00004_00020.ppm,25,25,Obras,100.00
00004_00021.ppm,25,25,Obras,100.00
00004_00022.ppm,25,25,Obras,100.00
00004_00023.ppm,25,25,Obras,100.00
00004_00024.ppm,25,25,Obras,100.00
00004_00025.ppm,25,25,Obras,100.00
00004_00026.ppm,25,25,Obras,100.00
00004_00027.ppm,25,25,Obras,100.00
00004_00028.ppm,25,25,Obras,100.00
00004_00029.ppm,25,25,Obras,100.00
00005_00000.ppm,25,25,Obras,29.21
00005_00001.ppm,25,25,Obras,91.57
00005_00002.ppm,25,25,Obras,91.78
00005_00003.ppm,25,25,Obras,99.63
00005_00004.ppm,25,38,Mantenha-se à Direita,79.70
00005_00005.ppm,25,25,Obras,47.59
00005_00006.ppm,25,18,Perigo,18.20
00005_00007.ppm,25,25,Obras,62.55
00005_00008.ppm,25,25,Obras,93.55
00005_00009.ppm,25,25,Obras,45.12
00005_00010.ppm,25,25,Obras,43.27
00005_00011.ppm,25,25,Obras,20.23
00005_00012.ppm,25,25,Obras,42.10
00005_00013.ppm,25,25,Obras,77.21
00005_00014.ppm,25,25,Obras,45.24
00005_00015.ppm,25,25,Obras,87.21
00005_00016.ppm,25,25,Obras,74.84
00005_00017.ppm,25,38,Mantenha-se à Direita,63.57
00005_00018.ppm,25,38,Mantenha-se à Direita,43.31
00005_00019.ppm,25,25,Obras,88.31
00005_00020.ppm,25,38,Mantenha-se à Direita,90.92
00005_00021.ppm,25,25,Obras,71.93
00005_00022.ppm,25,38,Mantenha-se à Direita,95.66
00005_00023.ppm,25,38,Mantenha-se à Direita,95.54
00005_00024.ppm,25,38,Mantenha-se à Direita,74.03
00005_00025.ppm,25,25,Obras,63.10
00005_00026.ppm,25,38,Mantenha-se à Direita,80.92
00005_00027.ppm,25,25,Obras,93.35
00005_00028.ppm,25,38,Mantenha-se à Direita,32.35
00005_00029.ppm,25,38,Mantenha-se à Direita,90.51
00006_00000.ppm,25,25,Obras,100.00
00006_00001.ppm,25,25,Obras,100.00
00006_00002.ppm,25,25,Obras,99.97
00006_00003.ppm,25,25,Obras,99.83
00006_00004.ppm,25,25,Obras,99.98
00006_00005.ppm,25,25,Obras,100.00
00006_00006.ppm,25,25,Obras,99.99
00006_00007.ppm,25,25,Obras,100.00
00006_00008.ppm,25,25,Obras,100.00
00006_00009.ppm,25,25,Obras,99.75
00006_00010.ppm,25,25,Obras,99.91
00006_00011.ppm,25,25,Obras,99.99
00006_00012.ppm,25,25,Obras,99.87
00006_00013.ppm,25,25,Obras,99.99
00006_00014.ppm,25,25,Obras,99.98
00006_00015.ppm,25,25,Obras,99.99
00006_00016.ppm,25,25,Obras,100.00
00006_00017.ppm,25,25,Obras,100.00
00006_00018.ppm,25,25,Obras,100.00
00006_00019.ppm,25,25,Obras,100.00
00006_00020.ppm,25,25,Obras,100.00
00006_00021.ppm,25,25,Obras,100.00
00006_00022.ppm,25,25,Obras,100.00
00006_00023.ppm,25,25,Obras,100.00
00006_00024.ppm,25,25,Obras,100.00
00006_00025.ppm,25,25,Obras,98.94
00006_00026.ppm,25,25,Obras,100.00
00006_00027.ppm,25,25,Obras,99.99
00006_00028.ppm,25,25,Obras,100.00
00006_00029.ppm,25,25,Obras,99.73
00007_00000.ppm,25,25,Obras,98.65
00007_00001.ppm,25,25,Obras,99.74
00007_00002.ppm,25,25,Obras,100.00
00007_00003.ppm,25,25,Obras,99.98
00007_00004.ppm,25,5,Limite de Velocidade (80km/h),64.66
00007_00005.ppm,25,25,Obras,75.69
00007_00006.ppm,25,25,Obras,100.00
00007_00007.ppm,25,38,Mantenha-se à Direita,60.69
00007_00008.ppm,25,5,Limite de Velocidade (80km/h),51.15
00007_00009.ppm,25,18,Perigo,27.70
00007_00010.ppm,25,25,Obras,99.88
00007_00011.ppm,25,25,Obras,86.32
00007_00012.ppm,25,25,Obras,92.90
00007_00013.ppm,25,25,Obras,99.94
00007_00014.ppm,25,25,Obras,99.98
00007_00015.ppm,25,25,Obras,100.00
00007_00016.ppm,25,25,Obras,97.55
00007_00017.ppm,25,25,Obras,99.65
00007_00018.ppm,25,1,Limite de Velocidade (30km/h),30.13
00007_00019.ppm,25,25,Obras,91.16
00007_00020.ppm,25,25,Obras,100.00
00007_00021.ppm,25,25,Obras,100.00
00007_00022.ppm,25,25,Obras,100.00
00007_00023.ppm,25,25,Obras,99.98
00007_00024.ppm,25,25,Obras,100.00
00007_00025.ppm,25,25,Obras,100.00
00007_00026.ppm,25,25,Obras,98.78
