Filename,Actual_Class,Predicted_Class,Class_Name,Confidence (%)
00000_00000.ppm,22,22,Desnível na Pista,99.99
00000_00001.ppm,22,22,Desnível na Pista,99.97
00000_00002.ppm,22,22,Desnível na Pista,98.89
00000_00003.ppm,22,22,Desnível na Pista,98.81
00000_00004.ppm,22,22,Desnível na Pista,98.14
00000_00005.ppm,22,22,Desnível na Pista,99.93
00000_00006.ppm,22,22,Desnível na Pista,99.89
00000_00007.ppm,22,22,Desnível na Pista,99.98
00000_00008.ppm,22,22,Desnível na Pista,100.00
00000_00009.ppm,22,22,Desnível na Pista,99.74
00000_00010.ppm,22,22,Desnível na Pista,99.81
00000_00011.ppm,22,22,Desnível na Pista,99.99
00000_00012.ppm,22,22,Desnível na Pista,100.00
00000_00013.ppm,22,22,Desnível na Pista,99.99
00000_00014.ppm,22,22,Desnível na Pista,100.00
00000_00015.ppm,22,22,Desnível na Pista,99.70
00000_00016.ppm,22,22,Desnível na Pista,99.99
00000_00017.ppm,22,22,Desnível na Pista,99.92
00000_00018.ppm,22,22,Desnível na Pista,99.95
00000_00019.ppm,22,22,Desnível na Pista,99.97
00000_00020.ppm,22,22,Desnível na Pista,99.96
00000_00021.ppm,22,22,Desnível na Pista,99.12
00000_00022.ppm,22,22,Desnível na Pista,98.71
00000_00023.ppm,22,22,Desnível na Pista,99.98
00000_00024.ppm,22,22,Desnível na Pista,99.92
00000_00025.ppm,22,22,Desnível na Pista,99.99
00000_00026.ppm,22,22,Desnível na Pista,99.97
00000_00027.ppm,22,22,Desnível na Pista,99.92
00000_00028.ppm,22,22,Desnível na Pista,97.27
00000_00029.ppm,22,22,Desnível na Pista,100.00
00001_00000.ppm,22,22,Desnível na Pista,92.16
00001_00001.ppm,22,22,Desnível na Pista,45.63
00001_00002.ppm,22,25,Obras,65.92
00001_00003.ppm,22,22,Desnível na Pista,67.49
00001_00004.ppm,22,22,Desnível na Pista,99.89
00001_00005.ppm,22,22,Desnível na Pista,99.86
00001_00006.ppm,22,22,Desnível na Pista,99.63
00001_00007.ppm,22,22,Desnível na Pista,99.34
00001_00008.ppm,22,22,Desnível na Pista,98.78
00001_00009.ppm,22,22,Desnível na Pista,98.50
00001_00010.ppm,22,22,Desnível na Pista,99.84
00001_00011.ppm,22,22,Desnível na Pista,100.00
00001_00012.ppm,22,22,Desnível na Pista,99.99
00001_00013.ppm,22,22,Desnível na Pista,99.99
00001_00014.ppm,22,22,Desnível na Pista,100.00
00001_00015.ppm,22,22,Desnível na Pista,99.96
00001_00016.ppm,22,22,Desnível na Pista,99.90
00001_00017.ppm,22,22,Desnível na Pista,99.83
00001_00018.ppm,22,22,Desnível na Pista,99.62
00001_00019.ppm,22,22,Desnível na Pista,99.97
00001_00020.ppm,22,22,Desnível na Pista,99.95
00001_00021.ppm,22,22,Desnível na Pista,99.94
00001_00022.ppm,22,22,Desnível na Pista,100.00
00001_00023.ppm,22,22,Desnível na Pista,100.00
00001_00024.ppm,22,22,Desnível na Pista,99.99
00001_00025.ppm,22,22,Desnível na Pista,99.55
00001_00026.ppm,22,22,Desnível na Pista,99.77
00001_00027.ppm,22,22,Desnível na Pista,99.96
00001_00028.ppm,22,22,Desnível na Pista,99.95
00001_00029.ppm,22,22,Desnível na Pista,99.87
00002_00000.ppm,22,22,Desnível na Pista,99.93
00002_00001.ppm,22,22,Desnível na Pista,99.92
00002_00002.ppm,22,22,Desnível na Pista,100.00
00002_00003.ppm,22,22,Desnível na Pista,100.00
00002_00004.ppm,22,22,Desnível na Pista,100.00
00002_00005.ppm,22,22,Desnível na Pista,100.00
00002_00006.ppm,22,22,Desnível na Pista,100.00
00002_00007.ppm,22,22,Desnível na Pista,100.00
00002_00008.ppm,22,22,Desnível na Pista,100.00
00002_00009.ppm,22,22,Desnível na Pista,100.00
00002_00010.ppm,22,22,Desnível na Pista,100.00
00002_00011.ppm,22,22,Desnível na Pista,100.00
00002_00012.ppm,22,22,Desnível na Pista,100.00
00002_00013.ppm,22,22,Desnível na Pista,100.00
00002_00014.ppm,22,22,Desnível na Pista,99.95
00002_00015.ppm,22,22,Desnível na Pista,100.00
00002_00016.ppm,22,22,Desnível na Pista,100.00
00002_00017.ppm,22,22,Desnível na Pista,100.00
00002_00018.ppm,22,22,Desnível na Pista,100.00
00002_00019.ppm,22,22,Desnível na Pista,99.96
00002_00020.ppm,22,22,Desnível na Pista,100.00
00002_00021.ppm,22,22,Desnível na Pista,99.99
00002_00022.ppm,22,22,Desnível na Pista,100.00
00002_00023.ppm,22,22,Desnível na Pista,100.00
00002_00024.ppm,22,22,Desnível na Pista,99.99
00002_00025.ppm,22,22,Desnível na Pista,100.00
00002_00026.ppm,22,22,Desnível na Pista,100.00
00002_00027.ppm,22,22,Desnível na Pista,100.00
00002_00028.ppm,22,22,Desnível na Pista,100.00
