Filename,Actual_Class,Predicted_Class,Class_Name,Confidence (%)
00000_00000.ppm,19,23,Pista Escorregadia,60.95
00000_00001.ppm,19,19,Curva Perigosa à Esquerda,99.80
00000_00002.ppm,19,19,Curva Perigosa à Esquerda,78.56
00000_00003.ppm,19,19,Curva Perigosa à Esquerda,99.86
00000_00004.ppm,19,19,Curva Perigosa à Esquerda,98.00
00000_00005.ppm,19,19,Curva Perigosa à Esquerda,99.83
00000_00006.ppm,19,19,Curva Perigosa à Esquerda,99.65
00000_00007.ppm,19,19,Curva Perigosa à Esquerda,99.91
00000_00008.ppm,19,19,Curva Perigosa à Esquerda,99.96
00000_00009.ppm,19,19,Curva Perigosa à Esquerda,99.90
00000_00010.ppm,19,19,Curva Perigosa à Esquerda,99.83
00000_00011.ppm,19,19,Curva Perigosa à Esquerda,99.98
00000_00012.ppm,19,19,Curva Perigosa à Esquerda,99.97
00000_00013.ppm,19,19,Curva Perigosa à Esquerda,99.92
00000_00014.ppm,19,19,Curva Perigosa à Esquerda,99.88
00000_00015.ppm,19,19,Curva Perigosa à Esquerda,99.90
00000_00016.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00017.ppm,19,19,Curva Perigosa à Esquerda,99.98
00000_00018.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00019.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00020.ppm,19,19,Curva Perigosa à Esquerda,100.00
00000_00021.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00022.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00023.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00024.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00025.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00026.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00027.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00028.ppm,19,19,Curva Perigosa à Esquerda,99.99
00000_00029.ppm,19,19,Curva Perigosa à Esquerda,99.99
00001_00000.ppm,19,19,Curva Perigosa à Esquerda,80.52
00001_00001.ppm,19,19,Curva Perigosa à Esquerda,55.05
00001_00002.ppm,19,19,Curva Perigosa à Esquerda,84.61
00001_00003.ppm,19,19,Curva Perigosa à Esquerda,71.19
00001_00004.ppm,19,31,Animais Selvagens,99.07
00001_00005.ppm,19,19,Curva Perigosa à Esquerda,91.59
00001_00006.ppm,19,19,Curva Perigosa à Esquerda,85.03
00001_00007.ppm,19,19,Curva Perigosa à Esquerda,75.23
00001_00008.ppm,19,19,Curva Perigosa à Esquerda,96.15
00001_00009.ppm,19,19,Curva Perigosa à Esquerda,92.01
00001_00010.ppm,19,19,Curva Perigosa à Esquerda,34.55
00001_00011.ppm,19,19,Curva Perigosa à Esquerda,96.31
00001_00012.ppm,19,19,Curva Perigosa à Esquerda,97.55
00001_00013.ppm,19,19,Curva Perigosa à Esquerda,99.35
00001_00014.ppm,19,23,Pista Escorregadia,52.57
